Country,Country Code,Region,Income Group,Year,Life Expectancy,Prevalence of Undernourishment,CO2 Emissions,Health Expenditure %,Education Expenditure %,Unemployment,Injuries,Communicable Diseases,Non Communicable Diseases,GDP (Billions),Access to clean water,Population (historical estimates)
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2006,69.462,12.8,340.000003576,8.00584602,9.498553129,1.822000027,33498.64,107257.39,138677.59,0.617,100,493438
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2007,69.762,12.6,340.000003576,7.17948914,8.220800400,1.876999974,37628.81,107135.34,141602.73,0.695,100,504624
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2008,70.063,13.2,319.999992847,5.68918657,7.656330109,1.893000007,33751.78,111396.9,140810.47,0.776,100,516010
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2009,70.366,13,330.000013113,7.03139544,7.288499832,2.019999981,36029.76,108078.97,145928.68,0.806,100,527844
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2010,70.674,13.7,340.000003576,8.38949013,7.931739807,1.577999949,35120.1,107162.61,148553.19,0.898,100,540402
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2011,70.985,14.7,349.999994040,6.01607323,8.125189781,1.297000051,35854.57,101426.83,154455.51,1.064,100,553727
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2012,71.296,16.5,349.999994040,4.99881887,8.087030411,1.054999948,36013.07,98601.36,158281.02,1.185,100,567771
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2013,71.601,18,389.999985695,4.7872014,10.174699783,0.689999998,37166,96097.43,162390.17,1.286,100,582369
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2014,71.896,18.7,340.000003576,5.06938744,9.812000275,0.732999980,39869.95,92632.03,166812.58,1.336,100,597386
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2015,72.173,18.5,310.000002384,4.63923359,10.134900093,0.734000027,38199.75,89797.41,170833.72,1.308,100,612670
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2016,72.424,18.1,360.000014305,4.51225424,12,0.698000014,37673.62,89703.51,173317.16,1.379,100,628110
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2017,72.645,17.7,349.999994040,4.22589684,12.109999657,0.707000017,38268.3,87626.32,177283.57,1.47,100,643641
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2018,72.835,17.6,360.000014305,3.99611521,10.810000420,0.723999977,38719.44,84584.86,182729.07,1.615,100,659259
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2019,72.996,17.8,360.000014305,4.77362394,11.130000114,0.754999995,38972.32,83840.79,186451.86,1.619,100,675000
Somalia,SOM,Sub-Saharan Africa,Low income,2001,51.213,70.6,510,,,19.038000107,578729.05,8492605.39,1721710.68,5.489,100,9070751
Somalia,SOM,Sub-Saharan Africa,Low income,2002,51.492,70.5,569.999992847,,,19.018999100,603134.22,8624116.74,1782664.33,5.489,100,9411108
Somalia,SOM,Sub-Saharan Africa,Low income,2003,51.762,70.6,579.999983311,,,19.016000748,628318.79,8727449.35,1843703.85,5.489,100,9758285
Somalia,SOM,Sub-Saharan Africa,Low income,2004,52.043,70.7,579.999983311,,,19.017000198,743884.88,8810156.23,1902211.29,5.489,100,10117359
Somalia,SOM,Sub-Saharan Africa,Low income,2005,52.346,70.8,579.999983311,,,19.013000488,649124.22,8867377.46,1955462.23,5.489,100,10467294
Somalia,SOM,Sub-Saharan Africa,Low income,2006,52.669,70.9,579.999983311,,,19.013999939,696015.24,8962024.73,2004052.02,5.489,100,10784978
Somalia,SOM,Sub-Saharan Africa,Low income,2007,52.998,70.9,620.000004768,,,18.896999359,812506.41,9063542.33,2102410.17,5.489,100,11118092
Somalia,SOM,Sub-Saharan Africa,Low income,2008,53.326,70.8,620.000004768,,,18.916999817,860654.95,8935770.33,2205104.68,5.489,100,11444870
Somalia,SOM,Sub-Saharan Africa,Low income,2009,53.654,70.9,610.000014305,,,18.937000275,888139.73,8911677.75,2277249.67,5.489,100,11730035
Somalia,SOM,Sub-Saharan Africa,Low income,2010,53.99,70.4,629.999995232,,,18.958000183,984747.7,9659188.07,2338540.7,5.489,100,12026650
Somalia,SOM,Sub-Saharan Africa,Low income,2011,54.342,68.7,629.999995232,,,18.979000092,936363.43,9699173.78,2394501.11,5.489,100,12216842
Somalia,SOM,Sub-Saharan Africa,Low income,2012,54.713,65.9,629.999995232,,,18.974000931,1037133.09,8807091.92,2458187.34,5.489,100,12440332
Somalia,SOM,Sub-Saharan Africa,Low income,2013,55.104,62.4,649.999976158,,,18.951999664,937615.65,8812377.22,2527297.01,4.577,100,12852491
Somalia,SOM,Sub-Saharan Africa,Low income,2014,55.509,60.4,649.999976158,,,18.930000305,927824.4,8832418.12,2598701.96,5.025,100,13309236
Somalia,SOM,Sub-Saharan Africa,Low income,2015,55.92,59.9,649.999976158,,,18.902999878,938597.15,8896476.22,2668800.41,5.335,100,13763909
Somalia,SOM,Sub-Saharan Africa,Low income,2016,56.324,59.7,660.000026226,,,18.888999939,1044568.06,8974864.31,2762661.65,5.534,100,14292848
Somalia,SOM,Sub-Saharan Africa,Low income,2017,56.709,58.9,660.000026226,,,18.881999969,1201178.36,9023240.99,2831333.39,5.609,100,14864224
Somalia,SOM,Sub-Saharan Africa,Low income,2018,57.068,56.6,660.000026226,,,18.850000381,1150052.8,8986968.16,2933299.27,5.856,100,15411101
Somalia,SOM,Sub-Saharan Africa,Low income,2019,57.397,54.8,689.999997616,,,18.827999115,1031148.09,8975838.97,3026841.19,6.485,100,15981312
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2001,55.089,3.9,320540,7.93901682,4.636179924,30.690000534,4151725.99,19716730.32,9140683.86,135.43,,47229712
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2002,54.31,3.7,331320.007324219,7.46446323,4.545690060,33.290000916,4262136.48,21654426.91,9305393.22,129.088,,47661516
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2003,53.749,3.6,353089.996337891,7.91530371,4.352099895,32.310001373,4371150.64,23438787.12,9485804.71,197.019,,48104044
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2004,53.444,3.4,379989.990234375,7.76453447,4.508979797,29.450000763,4343025.73,24812788.85,9520560.09,255.807,,48556064
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2005,53.447,3.4,377649.993896484,7.68997431,4.524499893,29.120000839,4255278.03,25566395.36,9560436.89,288.867,,49017156
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2006,53.795,3.5,379790.008544922,7.6922164,4.526519775,28.340000153,4179514.36,25633313.36,9712678.98,303.859,,49491764
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2007,54.452,3.6,397059.997558594,7.68138409,4.446670055,26.540000916,3983890.08,24867398.15,9635530.8,333.077,,49996096
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2008,55.36,3.6,426739.990234375,7.88024807,4.374249935,22.409999847,3839038.77,23707915.28,9670774.64,316.131,,50565816
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2009,56.46,3.6,404200.012207031,8.52350235,4.761189938,23.520000458,3659292.03,22010179.64,9714662.44,329.754,,51170780
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2010,57.669,3.7,425309.997558594,8.66596985,5.134970188,24.680000305,3481498.84,20398176.2,9737605.2,417.364,,51784928
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2011,58.895,3.8,409260.009765625,8.74146175,5.288980007,24.639999390,3249388.73,18802995.44,9656368.15,458.199,,52443320
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2012,60.06,3.9,426779.998779297,8.77310753,5.523230076,24.729999542,3167744.13,17267220.16,9670388.37,434.401,,53145036
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2013,61.099,4.3,436920.013427734,8.85552406,5.350719929,24.559999466,3086893.81,16095601.28,9752918.28,400.886,,53873608
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2014,61.968,4.8,447929.992675781,8.55091476,5.489779949,24.889999390,3091471.33,15505942.05,9976272.1,381.199,,54729556
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2015,62.649,5.2,424809.997558594,8.79018974,5.482850075,25.149999619,3056205.04,15134752.41,10134305.69,346.71,,55876504
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2016,63.153,5.4,425140.014648438,8.82142925,5.444240093,26.540000916,2942310.94,15022794.19,10168732.47,323.586,,56422272
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2017,63.538,5.5,435649.993896484,8.72262383,5.598670006,27.040000916,2977216.27,14686445.75,10241059.2,381.449,,56641208
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2018,63.857,5.7,434350.006103516,8.85829735,5.644010067,26.909999847,3106360.43,13713971.05,10148229.39,404.159,,57339632
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2019,64.131,6.3,439640.014648438,9.10935497,5.917709827,28.469999313,3174676.1,13198944.71,10214261.89,388.531,,58087060
South Sudan,SSD,Sub-Saharan Africa,Low income,2001,49.592,,530,6.85160653,1.245862007,12.067999840,321245.76,4801855.46,1053775.96,14.081,,6394433
South Sudan,SSD,Sub-Saharan Africa,Low income,2002,50.05,,670.000016689,6.85160653,1.245862007,12.081000328,319232.5,4817154.5,1063299.31,14.081,,6686105
South Sudan,SSD,Sub-Saharan Africa,Low income,2003,50.55,,750,6.85160653,1.245862007,12.086000443,324035.01,4825616.26,1085595.33,14.081,,6992367
South Sudan,SSD,Sub-Saharan Africa,Low income,2004,51.095,,949.999988079,6.85160653,1.245862007,12.121000290,276631.07,4831268.14,1113671.87,14.081,,7317127
South Sudan,SSD,Sub-Saharan Africa,Low income,2005,51.686,,910.000026226,6.85160653,1.245862007,12.112999916,278087.18,4830779.77,1146749.74,14.081,,7662659
South Sudan,SSD,Sub-Saharan Africa,Low income,2006,52.315,,1000,6.85160653,1.245862007,12.109999657,334493.28,4915625.16,1183631.29,14.081,,8029516
South Sudan,SSD,Sub-Saharan Africa,Low income,2007,52.96,,1169.999957085,6.85160653,1.245862007,12.114999771,322559.43,4882216.04,1216324.82,14.081,,8417830
South Sudan,SSD,Sub-Saharan Africa,Low income,2008,53.6,,1240.000009537,6.85160653,1.245862007,12.149999619,309317.42,4878371.66,1245995.56,14.586,,8823896
South Sudan,SSD,Sub-Saharan Africa,Low income,2009,54.219,,1289.999961853,6.85160653,1.245862007,12.178000450,469662.82,4876739.94,1272181.64,12.231,,9229234
South Sudan,SSD,Sub-Saharan Africa,Low income,2010,54.8,,1309.999942780,6.85160653,1.245862007,12.177000046,352933.17,4896288.32,1291844.73,14.602,,9714425
South Sudan,SSD,Sub-Saharan Africa,Low income,2011,55.325,,1279.999971390,6.85160653,0.962890029,12.199999809,445679.95,4903017.03,1315569.64,14.907,,10243057
South Sudan,SSD,Sub-Saharan Africa,Low income,2012,55.791,,1419.999957085,6.85160653,1.245862007,12.197999954,393912.47,4856688.51,1335759.4,11.931,,10701605
South Sudan,SSD,Sub-Saharan Africa,Low income,2013,56.2,,1450.000047684,6.85160653,1.024500012,12.128000259,563604.47,4741992.37,1345376.89,18.426,,11106037
South Sudan,SSD,Sub-Saharan Africa,Low income,2014,56.552,,1529.999971390,6.85160653,1.232460022,12.187999725,596198.93,4594240.2,1339024.07,13.962,,11213286
South Sudan,SSD,Sub-Saharan Africa,Low income,2015,56.855,,1970.000028610,6.85160653,1.465559959,12.274999619,464497.83,4297812.39,1307230.86,11.998,,11194300
South Sudan,SSD,Sub-Saharan Africa,Low income,2016,57.12,,1730.000019073,6.85160653,1.543900013,12.295000076,420676.45,3971992.3,1263717.05,14.081,,11066116
South Sudan,SSD,Sub-Saharan Africa,Low income,2017,57.365,,1519.999980927,8.23701382,1.245862007,12.253999710,445340.57,3765945.02,1255614.34,14.081,,10658230
South Sudan,SSD,Sub-Saharan Africa,Low income,2018,57.604,,1549.999952316,6.27566719,1.245862007,12.237000465,403964.22,3661446.73,1281883.67,14.081,,10395332
South Sudan,SSD,Sub-Saharan Africa,Low income,2019,57.846,,1700.000047684,6.04213858,1.245862007,12.225999832,336753.79,3601055.49,1305031.76,14.081,,10447677
Spain,ESP,Europe & Central Asia,High income,2001,79.368292683,2.5,294790,6.76895761,4.111269951,10.350000381,1105890.85,554637.5,10087758.4,627.83,99.352766669,40966448
Spain,ESP,Europe & Central Asia,High income,2002,79.568292683,2.5,312750,6.80052805,4.134570122,11.149999619,1110105.98,564219.45,10208135.62,708.757,99.535971256,41477652
Spain,ESP,Europe & Central Asia,High income,2003,79.619512195,2.5,318660.003662109,7.56392097,4.173429966,11.279999733,1121936.96,574299.12,10366494.8,907.492,99.535971256,42230268
Spain,ESP,Europe & Central Asia,High income,2004,79.870731707,2.5,335559.997558594,7.65912247,4.157859802,11.090000153,1125231.17,570733.65,10406636.9,1069.06,99.457350051,42959672
Spain,ESP,Europe & Central Asia,High income,2005,80.170731707,2.5,350500,7.73195314,4.144320011,9.149999619,1088739.16,570654.23,10509981.76,1153.72,99.492753569,43685372
Spain,ESP,Europe & Central Asia,High income,2006,80.821951220,2.5,341779.998779297,7.82912683,4.184820175,8.449999809,1067647.31,561039.64,10552362.09,1260.4,99.528343519,44422824
Spain,ESP,Europe & Central Asia,High income,2007,80.873170732,2.5,354679.992675781,7.9183569,4.254049778,8.229999542,1049541.24,566827.5,10674132.2,1474,99.564122819,45245784
Spain,ESP,Europe & Central Asia,High income,2008,81.175609756,2.5,324269.989013672,8.3818779,4.528059959,11.25,1031307.51,563113.92,10756770.07,1631.86,99.600083259,45966544
Spain,ESP,Europe & Central Asia,High income,2009,81.475609756,2.5,287489.990234375,9.10707188,4.912000179,17.860000610,986580.45,548897.14,10781023.4,1491.47,99.603592955,46367772
Spain,ESP,Europe & Central Asia,High income,2010,81.626829268,2.5,273250,9.1185751,4.856080055,19.860000610,957877.13,538228.09,10789191.33,1422.11,99.606464395,46572776
Spain,ESP,Europe & Central Asia,High income,2011,82.475609756,2.5,274399.993896484,9.16859245,4.896920204,21.389999390,939226.53,532269.64,10864926.7,1480.71,99.609327529,46729232
Spain,ESP,Europe & Central Asia,High income,2012,82.426829268,2.5,269269.989013672,9.15699196,4.469339848,24.790000916,917083.33,523150.17,10912937.74,1324.75,99.598343675,46756084
Spain,ESP,Europe & Central Asia,High income,2013,83.078048780,2.5,242809.997558594,9.06737709,4.351019859,26.090000153,896640.97,507675.66,10876308.25,1355.58,99.571716414,46603460
Spain,ESP,Europe & Central Asia,High income,2014,83.229268293,2.5,240960.006713867,9.08936405,4.303380013,24.440000534,881953.41,506672.67,10912577.67,1371.82,99.544935690,46464548
Spain,ESP,Europe & Central Asia,High income,2015,82.831707317,2.5,256279.998779297,9.12617207,4.286570072,22.059999466,880281.16,505652.91,11024053.46,1196.16,99.547643876,46431344
Spain,ESP,Europe & Central Asia,High income,2016,83.329268293,2.5,247029.998779297,8.9523859,4.227640152,19.629999161,884009.41,504087.67,11013426.31,1233.55,99.550365828,46473320
Spain,ESP,Europe & Central Asia,High income,2017,83.282926829,2.5,263450.012207031,8.9569416,4.207779884,17.219999313,892822.05,498868.3,11075081.76,1313.25,99.553118786,46584168
Spain,ESP,Europe & Central Asia,High income,2018,83.431707317,2.5,257040.008544922,8.99036121,4.181570053,15.25,904550.92,496820.74,11148868.97,1421.7,99.555873883,46792044
Spain,ESP,Europe & Central Asia,High income,2019,83.831707317,2.5,239979.995727539,9.13213158,4.354482227,14.100000381,923644.79,494856.88,11233598.7,1394.32,99.558675929,47131372
Sri Lanka,LKA,South Asia,Lower middle income,2001,72.233,16.7,10850,4.19323874,1.981270011,7.900000095,1058850.45,875560.42,3538579.57,15.75,44.820005495,18920278
Sri Lanka,LKA,South Asia,Lower middle income,2002,73.085,16.1,11390.000343323,4.1731143,1.981270011,8.760000229,909995.02,820029.82,3542236.8,16.537,100,19110706
Sri Lanka,LKA,South Asia,Lower middle income,2003,73.799,15.7,12409.999847412,3.76927328,1.981270011,8.220000267,905036.77,801085.54,3627426.31,18.882,100,19303182
Sri Lanka,LKA,South Asia,Lower middle income,2004,74.337,15,12869.999885559,4.17515802,1.981270011,8.380000114,2793428.24,765471.81,3661596.41,20.663,45.207797618,19490434
Sri Lanka,LKA,South Asia,Lower middle income,2005,74.695,14,13979.999542236,4.00972462,2.259999990,7.670000076,920999.31,864752.72,3779337.17,24.406,45.336753428,19673866
Sri Lanka,LKA,South Asia,Lower middle income,2006,74.904,13.2,12399.999618530,3.97986174,2.329999924,6.5,1064073.08,725805.24,3760404.75,28.28,45.526262637,19870706
Sri Lanka,LKA,South Asia,Lower middle income,2007,75.037,11.8,13590.000152588,3.95132089,2.259999990,5.969999790,1017473.72,683224.21,3781298.24,32.35,45.715330133,20078652
Sri Lanka,LKA,South Asia,Lower middle income,2008,75.157,10.8,12810.000419617,3.98464847,1.980000019,5.219999790,1352126.37,687692.55,3855831.56,40.714,45.904956441,20285640
Sri Lanka,LKA,South Asia,Lower middle income,2009,75.286,9.8,12289.999961853,4.19338846,2.055900097,5.849999905,1397866.2,719501.23,3875317.56,42.066,46.094642191,20482484
Sri Lanka,LKA,South Asia,Lower middle income,2010,75.439,9.6,13069.999694824,3.86745453,1.717740059,4.780000210,1232293.65,683982.99,3908468,58.636,46.283872783,20668556
Sri Lanka,LKA,South Asia,Lower middle income,2011,75.614,8.9,15420.000076294,3.71693492,1.808609962,4.119999886,737535.61,682394.02,4003453.42,67.753,46.473670279,20859746
Sri Lanka,LKA,South Asia,Lower middle income,2012,75.796,8.1,16850.000381470,3.40384722,1.496170044,3.880000114,714278.59,652911.4,4051204.26,70.447,46.663528457,21017150
Sri Lanka,LKA,South Asia,Lower middle income,2013,75.974,7,14479.999542236,3.82698822,1.621070027,4.239999771,689186.08,638052.45,4069353.6,77.001,46.862279947,21131762
Sri Lanka,LKA,South Asia,Lower middle income,2014,76.147,6,17600.000381470,3.60648084,1.932880044,4.190000057,698580.36,628171.86,4143465.91,82.529,47.070600002,21239448
Sri Lanka,LKA,South Asia,Lower middle income,2015,76.316,5.2,20360.000610352,3.88992095,2.228749990,4.519999981,699874.19,604503.73,4175119.4,85.141,47.288646354,21336692
Sri Lanka,LKA,South Asia,Lower middle income,2016,76.482,4.7,21930.000305176,3.86425042,1.981270011,4.239999771,721171.48,590151.2,4235907.76,88.012,47.516056893,21425494
Sri Lanka,LKA,South Asia,Lower middle income,2017,76.648,4.3,23360.000610352,3.59565234,1.981270011,4.050000191,730252.13,597449.67,4291841.43,94.376,47.753512695,21506816
Sri Lanka,LKA,South Asia,Lower middle income,2018,76.812,4.1,21690.000534058,3.91227865,2.135390043,4.320000172,733148.84,566939.22,4330028.67,94.494,48.001708852,21580712
Sri Lanka,LKA,South Asia,Lower middle income,2019,76.978,3.7,23780.000686646,4.07979679,1.929999948,4.349999905,747286.53,561234.44,4412887.34,89.015,47.825289778,21649664
Sudan,SDN,Sub-Saharan Africa,Low income,2001,58.859,21.5,6250,3.36456847,1.513733327,15.180000305,1607027.1,9538031.34,6011769.22,15.716,,26947252
Sudan,SDN,Sub-Saharan Africa,Low income,2002,59.258,20.3,7710.000038147,3.30010867,1.164250016,15.130999565,1781360.42,9255054.57,6029084.02,18.137,,27570326
Sudan,SDN,Sub-Saharan Africa,Low income,2003,59.67,20,7929.999828339,3.89187932,1.513733327,15.067000389,1887946.74,8971072.38,6024222.23,21.355,,28188984
Sudan,SDN,Sub-Saharan Africa,Low income,2004,60.092,19.7,8829.999923706,4.15593481,1.312549949,15.053999901,2206442.57,8656537,6065398.98,26.646,,28831556
